Time_x,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TimeStamp_x,TimeBin,Time_y,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,TotalTime,LeaderTime,GapToLeader,NextDriverTime,GapToAhead,PrevDriverTime,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,NextPitOutTime,PitDuration,Driver_idx,Team_idx,dnf,status_14,status_126,status_16,status_167,status_67,status_671,status_71,status_26,status_6,status_2,status_6712,status_712
0 days 02:16:20.385000,ALB,23,0 days 00:01:38.154000,49.0,2.0,,,0 days 00:00:28.636000,0 days 00:00:41.860000,0 days 00:00:27.658000,0 days 02:15:10.912000,0 days 02:15:52.772000,0 days 02:16:20.430000,293.0,267.0,248.0,284.0,False,SOFT,7.0,True,Williams,0 days 02:14:42.231000,2025-10-05 13:23:16.694,1,18.0,,,False,True,0 days 02:16:20.385000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,98.154,4882.449,4768.719,113.72999999999956,4880.336,2.1129999999993743,4883.117,0.6680000000005748,1,0.0,,,,,,0 days 00:15:40.996000,,0,7,5,True,,,,,,,,,,,,
0 days 02:18:01.136000,ALB,23,0 days 00:01:40.751000,50.0,2.0,,,0 days 00:00:28.726000,0 days 00:00:42.786000,0 days 00:00:29.239000,0 days 02:16:49.156000,0 days 02:17:31.942000,0 days 02:18:01.181000,294.0,267.0,237.0,288.0,False,SOFT,8.0,True,Williams,0 days 02:16:20.385000,2025-10-05 13:24:54.848,1,18.0,,,False,True,0 days 02:18:01.136000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,100.751,4983.2,4864.942,118.25799999999981,4980.814,2.3859999999995125,4984.406,1.206000000000131,1,0.0,,,,,,0 days 00:17:21.747000,,0,7,5,True,,,,,,,,,,,,
0 days 02:19:39.482000,ALB,23,0 days 00:01:38.346000,51.0,2.0,,,0 days 00:00:29.129000,0 days 00:00:41.772000,0 days 00:00:27.445000,0 days 02:18:30.310000,0 days 02:19:12.082000,0 days 02:19:39.527000,301.0,281.0,251.0,285.0,False,SOFT,9.0,True,Williams,0 days 02:18:01.136000,2025-10-05 13:26:35.599,1,17.0,,,False,True,0 days 02:19:39.482000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,98.346,5081.546,4962.259,119.28700000000026,5080.909,0.6370000000006257,5082.546,1.0,1,0.0,,,,,,0 days 00:19:00.093000,,0,7,5,True,,,,,,,,,,,,
0 days 02:21:16.130000,ALB,23,0 days 00:01:36.648000,52.0,2.0,,,0 days 00:00:28.436000,0 days 00:00:41.166000,0 days 00:00:27.046000,0 days 02:20:07.963000,0 days 02:20:49.129000,0 days 02:21:16.175000,318.0,262.0,251.0,300.0,False,SOFT,10.0,True,Williams,0 days 02:19:39.482000,2025-10-05 13:28:13.945,1,16.0,,,False,True,0 days 02:21:16.130000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,96.648,5178.194,5059.647,118.54700000000048,5176.104,2.0900000000001455,5180.375,2.1809999999995853,1,0.0,,,,,,0 days 00:20:36.741000,,0,7,5,True,,,,,,,,,,,,
0 days 02:22:52.012000,ALB,23,0 days 00:01:35.882000,53.0,2.0,,,0 days 00:00:28.401000,0 days 00:00:40.513000,0 days 00:00:26.968000,0 days 02:21:44.576000,0 days 02:22:25.089000,0 days 02:22:52.057000,292.0,273.0,252.0,284.0,True,SOFT,11.0,True,Williams,0 days 02:21:16.130000,2025-10-05 13:29:50.593,1,15.0,,,False,True,0 days 02:22:52.012000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,95.882,5274.076,5155.908,118.16799999999967,5273.411,0.6649999999999636,5275.149,1.0730000000003201,1,0.0,,,,,,0 days 00:22:12.623000,,0,7,5,True,,,,,,,,,,,,
0 days 02:24:28.860000,ALB,23,0 days 00:01:36.848000,54.0,2.0,,,0 days 00:00:28.383000,0 days 00:00:41.226000,0 days 00:00:27.239000,0 days 02:23:20.440000,0 days 02:24:01.666000,0 days 02:24:28.905000,309.0,270.0,254.0,297.0,False,SOFT,12.0,True,Williams,0 days 02:22:52.012000,2025-10-05 13:31:26.475,1,15.0,,,False,True,0 days 02:24:28.860000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,96.848,5370.924,5252.162,118.76199999999972,5370.534,0.3900000000003274,5373.66,2.7359999999998763,1,0.0,,,,,,0 days 00:23:49.471000,,0,7,5,True,,,,,,,,,,,,
0 days 02:26:07.043000,ALB,23,0 days 00:01:38.183000,55.0,2.0,,,0 days 00:00:28.360000,0 days 00:00:42.622000,0 days 00:00:27.201000,0 days 02:24:57.265000,0 days 02:25:39.887000,0 days 02:26:07.088000,315.0,273.0,253.0,297.0,False,SOFT,13.0,True,Williams,0 days 02:24:28.860000,2025-10-05 13:33:03.323,1,15.0,,,False,True,0 days 02:26:07.043000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,98.183,5469.107,5348.315,120.79200000000037,5468.471,0.636000000000422,5469.859,0.7520000000004075,1,0.0,,,,,,0 days 00:25:27.654000,,0,7,5,True,,,,,,,,,,,,
0 days 02:27:43.749000,ALB,23,0 days 00:01:36.706000,56.0,2.0,,,0 days 00:00:28.381000,0 days 00:00:41.219000,0 days 00:00:27.106000,0 days 02:26:35.469000,0 days 02:27:16.688000,0 days 02:27:43.794000,307.0,272.0,256.0,296.0,False,SOFT,14.0,True,Williams,0 days 02:26:07.043000,2025-10-05 13:34:41.506,1,15.0,,,False,True,0 days 02:27:43.749000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,96.706,5565.813,5444.648,121.16499999999996,5565.338,0.4750000000003638,5566.733,0.9200000000000728,1,0.0,,,,,,0 days 00:27:04.360000,,0,7,5,True,,,,,,,,,,,,
0 days 02:29:21.468000,ALB,23,0 days 00:01:37.719000,57.0,2.0,,,0 days 00:00:28.362000,0 days 00:00:41.447000,0 days 00:00:27.910000,0 days 02:28:12.156000,0 days 02:28:53.603000,0 days 02:29:21.513000,312.0,271.0,249.0,304.0,False,SOFT,15.0,True,Williams,0 days 02:27:43.749000,2025-10-05 13:36:18.212,1,15.0,,,False,True,0 days 02:29:21.468000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,97.719,5663.532,5540.781,122.7510000000002,5663.197,0.3350000000000364,5664.055,0.5230000000001382,1,0.0,,,,,,0 days 00:28:42.079000,,0,7,5,True,,,,,,,,,,,,
0 days 02:30:58.290000,ALB,23,0 days 00:01:36.822000,58.0,2.0,,,0 days 00:00:28.741000,0 days 00:00:41.105000,0 days 00:00:26.976000,0 days 02:29:50.254000,0 days 02:30:31.359000,0 days 02:30:58.335000,320.0,264.0,253.0,300.0,False,SOFT,16.0,True,Williams,0 days 02:29:21.468000,2025-10-05 13:37:55.931,1,14.0,,,False,True,0 days 02:30:58.290000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,96.822,5760.354,5636.869,123.48500000000058,5758.953,1.40099999999984,5761.946,1.5919999999996435,1,0.0,,,,,,0 days 00:30:18.901000,,0,7,5,True,,,,,,,,,,,,
0 days 02:32:34.082000,ALB,23,0 days 00:01:35.792000,59.0,2.0,,,0 days 00:00:28.478000,0 days 00:00:40.473000,0 days 00:00:26.841000,0 days 02:31:26.813000,0 days 02:32:07.286000,0 days 02:32:34.127000,290.0,262.0,254.0,285.0,True,SOFT,17.0,True,Williams,0 days 02:30:58.290000,2025-10-05 13:39:32.753,1,14.0,,,False,True,0 days 02:32:34.082000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,95.792,5856.146,5733.274,122.87199999999939,5855.006,1.139999999999418,5858.011,1.8650000000006912,1,0.0,,,,,,0 days 00:31:54.693000,,0,7,5,True,,,,,,,,,,,,
0 days 02:34:09.730000,ALB,23,0 days 00:01:35.648000,60.0,2.0,,,0 days 00:00:28.334000,0 days 00:00:40.528000,0 days 00:00:26.786000,0 days 02:33:02.461000,0 days 02:33:42.989000,0 days 02:34:09.775000,292.0,264.0,255.0,288.0,True,SOFT,18.0,True,Williams,0 days 02:32:34.082000,2025-10-05 13:41:08.545,1,14.0,,,False,True,0 days 02:34:09.730000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,95.648,5951.794,5829.655,122.13900000000012,5950.857,0.9369999999998981,5953.871,2.0770000000002256,1,0.0,,,,,,0 days 00:33:30.341000,,0,7,5,True,,,,,,,,,,,,
0 days 02:35:45.623000,ALB,23,0 days 00:01:35.893000,61.0,2.0,,,0 days 00:00:28.099000,0 days 00:00:40.632000,0 days 00:00:27.162000,0 days 02:34:37.874000,0 days 02:35:18.506000,0 days 02:35:45.668000,312.0,275.0,254.0,302.0,False,SOFT,19.0,True,Williams,0 days 02:34:09.730000,2025-10-05 13:42:44.193,1,14.0,,,False,True,0 days 02:35:45.623000,0 days 02:00:00,0 days 02:00:39.389000,29.3,71.0,1011.1,False,34.3,350,1.5,0 days 02:00:39.389000,Marina Bay,4.94,62,3.0,0.0,0.0,95.893,6047.687,5925.912,121.77499999999964,6046.857,0.8299999999999272,6049.512,1.824999999999818,1,0.0,,,,,,0 days 00:35:06.234000,,0,7,5,True,,,,,,,,,,,,
0 days 00:56:49.409000,HUL,27,0 days 00:01:51.473000,1.0,1.0,,,,0 days 00:00:45.928000,0 days 00:00:29.347000,,0 days 00:56:20.339000,0 days 00:56:49.487000,284.0,258.0,241.0,224.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:54:57.735000,2025-10-05 12:03:32.198,1,11.0,,,False,False,0 days 00:56:49.409000,0 days 00:00:00,0 days 00:00:38.510000,28.5,75.0,1009.9,False,34.0,151,1.6,0 days 00:00:38.510000,Marina Bay,4.94,62,2.0,0.0,0.0,111.473,111.473,103.905,7.567999999999998,110.644,0.8289999999999935,111.941,0.4680000000000035,1,0.0,,,,,,0 days 00:56:10.899000,,0,8,6,True,,,,,,,,,,,,
0 days 00:58:30.769000,HUL,27,0 days 00:01:41.360000,2.0,1.0,,,0 days 00:00:29.849000,0 days 00:00:43.081000,0 days 00:00:28.430000,0 days 00:57:19.336000,0 days 00:58:02.417000,0 days 00:58:30.847000,295.0,258.0,245.0,276.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:56:49.409000,2025-10-05 12:05:23.872,1,11.0,,,False,True,0 days 00:58:30.769000,0 days 00:00:00,0 days 00:00:38.510000,28.5,75.0,1009.9,False,34.0,151,1.6,0 days 00:00:38.510000,Marina Bay,4.94,62,2.0,0.0,0.0,101.36,212.833,203.054,9.778999999999996,212.145,0.6879999999999882,213.61200000000002,0.7790000000000248,1,0.0,,,,,,0 days 00:57:52.259000,,0,8,6,True,,,,,,,,,,,,
0 days 01:00:10.510000,HUL,27,0 days 00:01:39.741000,3.0,1.0,,,0 days 00:00:29.253000,0 days 00:00:42.320000,0 days 00:00:28.168000,0 days 00:59:00.100000,0 days 00:59:42.420000,0 days 01:00:10.588000,292.0,263.0,248.0,283.0,True,MEDIUM,3.0,True,Kick Sauber,0 days 00:58:30.769000,2025-10-05 12:07:05.232,1,11.0,,,False,True,0 days 01:00:10.510000,0 days 01:00:00,0 days 00:00:38.510000,28.5,75.0,1009.9,False,34.0,151,1.6,0 days 00:00:38.510000,Marina Bay,4.94,62,2.0,0.0,0.0,99.741,312.574,301.089,11.485000000000014,312.178,0.396000000000015,313.444,0.8700000000000045,1,0.0,,,,,,0 days 00:59:32,,0,8,6,True,,,,,,,,,,,,
0 days 01:01:50.052000,HUL,27,0 days 00:01:39.542000,4.0,1.0,,,0 days 00:00:29.392000,0 days 00:00:42.268000,0 days 00:00:27.882000,0 days 01:00:39.980000,0 days 01:01:22.248000,0 days 01:01:50.130000,295.0,263.0,247.0,294.0,True,MEDIUM,4.0,True,Kick Sauber,0 days 01:00:10.510000,2025-10-05 12:08:44.973,1,11.0,,,False,True,0 days 01:01:50.052000,0 days 01:00:00,0 days 01:00:38.944000,29.1,80.0,1010.7,False,34.5,233,0.8,0 days 01:00:38.944000,Marina Bay,4.94,62,2.0,0.0,0.0,99.542,412.116,398.659,13.456999999999994,411.14,0.9759999999999991,412.98,0.8640000000000327,1,0.0,,,,,,0 days 00:01:11.108000,,0,8,6,True,,,,,,,,,,,,
0 days 01:03:28.907000,HUL,27,0 days 00:01:38.855000,5.0,1.0,,,0 days 00:00:29.044000,0 days 00:00:42.043000,0 days 00:00:27.768000,0 days 01:02:19.174000,0 days 01:03:01.217000,0 days 01:03:28.985000,304.0,271.0,246.0,295.0,True,MEDIUM,5.0,True,Kick Sauber,0 days 01:01:50.052000,2025-10-05 12:10:24.515,1,11.0,,,False,True,0 days 01:03:28.907000,0 days 01:00:00,0 days 01:00:38.944000,29.1,80.0,1010.7,False,34.5,233,0.8,0 days 01:00:38.944000,Marina Bay,4.94,62,2.0,0.0,0.0,98.855,510.971,495.84299999999996,15.128000000000043,509.813,1.1580000000000155,511.752,0.7810000000000059,1,0.0,,,,,,0 days 00:02:49.963000,,0,8,6,True,,,,,,,,,,,,
0 days 01:05:08.043000,HUL,27,0 days 00:01:39.136000,6.0,1.0,,,0 days 00:00:29.124000,0 days 00:00:41.764000,0 days 00:00:28.248000,0 days 01:03:58.109000,0 days 01:04:39.873000,0 days 01:05:08.121000,290.0,260.0,243.0,282.0,False,MEDIUM,6.0,True,Kick Sauber,0 days 01:03:28.907000,2025-10-05 12:12:03.370,1,11.0,,,False,True,0 days 01:05:08.043000,0 days 01:00:00,0 days 01:00:38.944000,29.1,80.0,1010.7,False,34.5,233,0.8,0 days 01:00:38.944000,Marina Bay,4.94,62,2.0,0.0,0.0,99.136,610.107,592.697,17.409999999999968,608.409,1.697999999999979,610.59,0.48300000000006094,1,0.0,,,,,,0 days 00:04:29.099000,,0,8,6,True,,,,,,,,,,,,
