LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf
12.0,258.0,315.0,12.0,10.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,103.647,22.875,23.113000000000056,-17.96900000000005,-15.836999999999989,1,0.0,,0.0,,,,1096.623,15,5,0
33.0,261.0,312.0,21.0,12.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,102.744,22.259,45.125,-0.4279999999998836,-31.447000000000116,1,0.0,,0.0,,,,3184.395,15,5,0
14.0,261.0,317.0,14.0,4.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,103.046,22.285,7.229000000000042,5.532000000000153,15.495999999999867,1,0.0,,0.0,,,,1279.623,16,2,0
11.0,264.0,328.0,11.0,16.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,103.65,22.749,29.56600000000003,-22.961000000000013,11.788999999999987,1,0.0,,0.0,,,,1004.963,17,1,0
14.0,258.0,313.0,14.0,2.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,102.626,23.855,1.696999999999889,-36.2800000000002,5.532000000000153,1,0.0,,0.0,,,,1274.091,18,9,0
26.0,264.0,326.0,26.0,9.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,103.8,22.885,27.54399999999987,-3.52599999999984,34.70100000000002,1,0.0,,0.0,,,,2489.549,19,8,0
21.0,264.0,299.0,21.0,1.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,95.22,24.578,0.0,-29.33199999999988,,1,,,,,,,1707.974,0,0,0
24.0,265.0,298.0,24.0,11.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.901,26.02,26.18899999999985,-22.45400000000018,-18.69399999999996,1,,,,,,,2023.635,1,1,0
31.0,265.0,298.0,31.0,1.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,95.456,24.344,0.0,-42.98199999999997,38.547000000000025,1,,,,,,,2651.688,2,2,0
24.0,265.0,302.0,24.0,10.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,97.548,25.682,23.028999999999996,9.115000000000236,-23.028999999999996,1,,,,,,,2020.475,3,3,0
21.0,265.0,297.0,21.0,3.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,95.423,23.234,7.52800000000002,-25.91899999999987,-6.199000000000069,1,,,,,,,1715.502,4,4,0
9.0,265.0,296.0,9.0,20.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,3.0,0.0,0.0,97.946,23.639,28.803999999999974,7.256999999999948,-10.747999999999934,1,,,,,,,613.726,5,3,1
30.0,266.0,298.0,21.0,20.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,1.0,0.0,0.0,95.972,23.708,61.55199999999968,24.51299999999992,-14.670000000000073,1,,,,,,,2617.784,5,3,1
23.0,271.0,302.0,23.0,13.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.396,24.079,24.972000000000207,-27.031999999999698,-14.628999999999905,1,,,,,,,1929.363,6,0,0
24.0,266.0,304.0,24.0,7.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.927,23.0,13.91399999999976,,9.115000000000236,1,,,,,,,2011.36,7,5,0
22.0,266.0,302.0,22.0,17.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.739,23.625,28.927000000000135,25.30600000000004,-4.05600000000004,1,,,,,,,1840.166,8,6,0
33.0,268.0,300.0,33.0,10.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.455,23.469,39.2180000000003,-11.791999999999916,-29.988000000000284,1,,,,,,,2876.381,9,7,0
32.0,267.0,301.0,32.0,13.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,1.0,0.0,0.0,96.135,24.442,39.7800000000002,38.44800000000032,-36.345000000000255,1,,,,,,,2785.129,10,8,0
21.0,264.0,300.0,21.0,2.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,95.034,23.219,1.3289999999999509,-6.199000000000069,35.73500000000013,1,,,,,,,1709.303,11,9,0
30.0,265.0,300.0,30.0,4.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,1.0,0.0,0.0,96.186,23.016,7.536999999999807,-26.72400000000016,45.909999999999854,1,,,,,,,2563.769,12,4,0
31.0,268.0,301.0,31.0,14.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,1.0,0.0,0.0,97.484,23.359,42.146000000000186,3.59900000000016,5.7719999999999345,1,,,,,,,2693.834,13,6,0
33.0,252.0,301.0,33.0,12.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.256,23.219,41.401000000000295,28.478000000000065,37.40899999999965,1,,,,,,,2878.564,14,5,0
25.0,265.0,301.0,25.0,4.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.218,23.25,10.615999999999985,-42.58199999999988,-6.186999999999898,1,,,,,,,2101.159,15,7,0
19.0,266.0,301.0,19.0,5.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,95.756,23.219,11.063000000000102,7.082999999999856,22.144000000000005,1,,,,,,,1530.753,16,2,0
15.0,264.0,298.0,15.0,19.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,3.0,0.0,0.0,97.254,23.157,36.24700000000007,1.7960000000000491,-13.353000000000065,1,,,,,,,1182.253,17,1,0
20.0,265.0,299.0,20.0,3.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,95.359,22.917,6.275000000000091,-31.80099999999993,24.635999999999967,1,,,,,,,1619.029,18,9,0
23.0,269.0,300.0,23.0,9.0,14.2,77.0,1009.5,0,20.9,223,1.1,Suzuka,5.807,53,2.0,0.0,0.0,96.245,24.812,18.63799999999992,18.63799999999992,13.124000000000251,1,,,,,,,1923.029,19,8,0
10.0,280.0,295.0,10.0,7.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,103.293,26.526,14.712999999999965,-1.2180000000000746,,1,,,,,0.0,0.0,718.133,0,0,0
26.0,280.0,299.0,16.0,11.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,1.0,0.0,0.0,102.488,28.242,28.923999999999978,0.0840000000002874,,1,,,,,0.0,0.0,2323.47,0,0,0
10.0,276.0,302.0,10.0,6.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,104.215,25.022,13.850999999999999,-24.172000000000025,26.23199999999997,1,,,,,0.0,0.0,717.271,1,1,0
28.0,277.0,287.0,18.0,6.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,101.166,24.905,21.292999999999665,-12.421000000000276,24.20600000000013,1,,,,,0.0,0.0,2511.111,1,1,0
12.0,279.0,299.0,12.0,4.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,101.886,24.859,13.532999999999902,-12.018000000000029,9.04300000000012,1,,,,,0.0,0.0,914.662,2,2,0
27.0,281.0,307.0,15.0,8.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,101.768,24.417,27.634000000000015,-15.19399999999996,6.280999999999949,1,,,,,0.0,0.0,2419.759,2,2,0
32.0,288.0,329.0,32.0,12.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,124.952,24.642,62.99499999999989,-3.0119999999997162,-3.731000000000222,0,,,,,0.0,0.0,2954.559,2,2,0
16.0,277.0,284.0,16.0,12.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,103.567,24.958,28.039999999999964,5.40300000000002,-1.5170000000000528,1,,,,,0.0,0.0,1331.09,3,3,0
32.0,281.0,284.0,32.0,14.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,126.361,24.783,66.0069999999996,7.2599999999997635,-3.0119999999997162,0,,,,,0.0,0.0,2957.571,3,3,0
17.0,279.0,296.0,17.0,1.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,101.56,24.701,0.0,-44.368999999999915,16.47699999999986,1,,,,,0.0,0.0,1404.61,4,4,0
32.0,281.0,300.0,32.0,3.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,111.116,24.237,10.923999999999978,-66.70899999999983,2.6579999999999018,0,,,,,0.0,0.0,2902.488,4,4,0
12.0,278.0,293.0,12.0,14.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,102.834,24.603,31.713999999999942,12.076000000000022,9.434999999999945,1,,,,,0.0,0.0,932.843,5,3,0
32.0,281.0,303.0,20.0,17.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,130.743,24.491,78.41899999999987,25.273999999999887,-24.019999999999982,0,,,,,0.0,0.0,2969.983,5,3,0
11.0,283.0,313.0,11.0,7.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,102.023,26.466,19.27299999999991,-8.634999999999991,16.677000000000135,1,,,,,0.0,0.0,821.374,6,0,0
32.0,285.0,322.0,21.0,7.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,123.721,24.795,54.39899999999989,-24.019999999999982,9.779999999999745,0,,,,,0.0,0.0,2945.963,6,0,0
16.0,284.0,322.0,16.0,6.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,102.382,25.424,22.636999999999944,,5.40300000000002,1,,,,,0.0,0.0,1325.687,7,5,0
32.0,289.0,330.0,16.0,9.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,1.0,0.0,0.0,127.594,26.091,58.746999999999844,,7.2599999999997635,0,,,,,0.0,0.0,2950.311,7,5,0
5.0,290.0,326.0,5.0,20.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,101.958,24.103,21.47800000000001,12.25,-4.037000000000035,1,,,,,0.0,0.0,232.121,8,6,0
27.0,282.0,302.0,22.0,17.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,102.461,24.187,48.54500000000007,28.2800000000002,0.005000000000109139,1,,,,,0.0,0.0,2440.67,8,6,0
14.0,282.0,298.0,14.0,14.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,103.984,25.192,30.927999999999884,-10.410000000000082,-26.983999999999924,1,,,,,0.0,0.0,1132.117,9,7,0
32.0,289.0,328.0,18.0,16.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,1.0,0.0,0.0,129.302,23.942,77.63299999999981,-14.440999999999804,-66.70899999999983,0,,,,,0.0,0.0,2969.197,9,7,0
8.0,284.0,314.0,8.0,13.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,102.51,24.947,17.26400000000001,13.538000000000011,-17.26400000000001,1,,,,,0.0,0.0,523.335,10,8,0
27.0,280.0,304.0,19.0,7.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,101.961,25.165,26.59400000000005,17.018999999999778,-26.59400000000005,1,,,,,0.0,0.0,2418.719,10,8,0
10.0,283.0,311.0,10.0,4.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,101.534,29.615,7.014999999999986,1.0510000000000446,28.168999999999983,1,,,,,0.0,0.0,710.435,11,9,0
32.0,281.0,304.0,22.0,4.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,111.704,24.059,13.58199999999988,2.6579999999999018,48.192999999999756,0,,,,,0.0,0.0,2905.146,11,9,0
17.0,279.0,298.0,17.0,2.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,101.684,24.36,10.135999999999967,-21.769000000000005,26.998000000000047,1,,,,,0.0,0.0,1414.746,12,4,0
32.0,280.0,298.0,32.0,5.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,115.663,24.423,26.565999999999804,-59.46300000000019,65.50799999999981,0,,,,,0.0,0.0,2918.13,12,4,0
13.0,284.0,312.0,13.0,15.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,102.993,24.069,35.40599999999995,11.491999999999962,0.32799999999997453,1,,,,,0.0,0.0,1035.298,13,6,0
32.0,281.0,302.0,19.0,18.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,1.0,0.0,0.0,132.657,25.306,85.91999999999962,26.65599999999995,-15.210999999999785,0,,,,,0.0,0.0,2977.484,13,6,0
14.0,277.0,300.0,14.0,5.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,102.908,24.577,22.76299999999992,-0.29500000000007276,25.672000000000025,1,,,,,0.0,0.0,1123.952,14,5,1
32.0,280.0,303.0,18.0,6.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,123.071,24.455,53.14499999999998,43.656000000000404,25.273999999999887,0,,,,,0.0,0.0,2944.709,14,5,1
44.0,284.0,309.0,12.0,11.0,26.8,46.0,1008.3,0,30.8,44,1.3,Sakhir,5.412,57,1.0,0.0,0.0,103.871,36.961,64.68000000000029,50.99499999999989,4.743000000000393,1,,,,,0.0,0.0,644.176,14,5,1
45.0,284.0,220.0,45.0,20.0,26.8,46.0,1008.3,0,30.8,44,1.3,Sakhir,5.412,57,3.0,0.0,0.0,132.35,0.0,100.99499999999989,86.59900000000016,-29.327000000000226,1,,,,,0.0,0.0,776.526,14,5,1
6.0,286.0,319.0,6.0,18.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,102.366,25.285,20.341999999999985,14.822000000000003,-10.373000000000047,1,,,,,0.0,0.0,329.348,15,7,0
28.0,281.0,299.0,22.0,13.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,102.076,24.422,45.498999999999796,24.20600000000013,-25.253000000000156,1,,,,,0.0,0.0,2535.317,15,7,0
13.0,281.0,302.0,13.0,3.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,101.867,23.939,7.039999999999964,7.039999999999964,14.11200000000008,1,,,,,0.0,0.0,1006.932,16,2,0
32.0,281.0,297.0,19.0,2.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,111.016,24.047,9.488999999999578,9.488999999999578,43.656000000000404,0,,,,,0.0,0.0,2901.053,16,2,0
9.0,283.0,313.0,9.0,12.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,103.531,24.805,18.49000000000001,-7.4809999999999945,-10.305000000000064,1,,,,,0.0,0.0,623.361,17,1,0
28.0,277.0,296.0,19.0,9.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,101.908,25.139,33.71399999999994,-21.63299999999981,-12.421000000000276,1,,,,,0.0,0.0,2523.532,17,1,0
14.0,277.0,295.0,14.0,1.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,101.297,24.553,0.0,-29.81899999999996,23.057999999999993,1,,,,,0.0,0.0,1101.189,18,9,0
32.0,279.0,299.0,18.0,1.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,2.0,0.0,0.0,108.702,24.968,0.0,-61.774999999999636,9.488999999999578,0,,,,,0.0,0.0,2891.564,18,9,0
14.0,280.0,302.0,14.0,7.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,3.0,0.0,0.0,102.596,24.643,25.212999999999965,-5.704999999999927,27.970000000000027,1,,,,,0.0,0.0,1126.402,19,8,0
32.0,283.0,304.0,18.0,10.0,27.1,45.0,1008.0,0,31.9,31,1.4,Sakhir,5.412,57,1.0,0.0,0.0,126.958,25.032,59.26399999999967,-3.731000000000222,26.65599999999995,0,,,,,0.0,0.0,2950.828,19,8,0
21.0,294.0,314.0,21.0,1.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,96.5,26.05,0.0,-103.80200000000013,,1,,0.0,,,0.0,0.0,1969.938,0,0,0
19.0,295.0,314.0,19.0,5.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,98.932,20.469,37.412000000000035,-41.899999999999864,79.33699999999976,1,,0.0,,,0.0,0.0,1799.827,2,2,0
19.0,294.0,310.0,19.0,11.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,98.587,21.987,79.3119999999999,12.417999999999893,-41.899999999999864,1,,0.0,,,0.0,0.0,1816.702,3,3,0
29.0,297.0,313.0,29.0,3.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,96.062,20.153,4.625,-95.55899999999974,23.68399999999974,1,,0.0,,,0.0,0.0,2729.616,4,4,0
39.0,297.0,313.0,39.0,14.0,31.5,48.0,1007.3,0,36.6,176,1.0,Jeddah,6.174,50,3.0,0.0,0.0,99.544,20.466,130.82799999999997,51.71799999999985,-130.6869999999999,1,,0.0,,,0.0,0.0,133.349,5,3,1
1.0,307.0,266.0,1.0,20.0,28.7,71.0,1006.3,0,39.4,315,1.2,Jeddah,6.174,50,4.0,0.0,0.0,165.662,0.0,73.209,19.831000000000017,-42.44500000000001,0,,1.0,,,0.0,0.0,3580.768,6,0,1
22.0,301.0,318.0,22.0,8.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,98.088,22.118,51.20499999999993,,23.63700000000017,1,,0.0,,,0.0,0.0,2097.008,7,5,0
33.0,302.0,310.0,33.0,15.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,3.0,0.0,0.0,98.006,20.5,120.52199999999993,65.28800000000001,-13.208999999999833,1,,0.0,,,0.0,0.0,3162.822,8,6,1
20.0,297.0,311.0,20.0,11.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,97.855,20.548,92.30600000000004,-18.61499999999978,-67.87300000000005,1,,0.0,,,0.0,0.0,1909.688,9,7,0
1.0,303.0,158.0,1.0,18.0,28.7,71.0,1006.3,0,39.4,315,1.2,Jeddah,6.174,50,4.0,0.0,0.0,149.408,21.563,56.954999999999984,13.383999999999986,-24.421999999999983,0,,1.0,,,0.0,0.0,3564.435,10,8,0
34.0,298.0,306.0,34.0,5.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,3.0,0.0,0.0,96.105,20.394,32.628000000000156,11.464000000000397,96.04999999999973,1,,0.0,,,0.0,0.0,3198.523,11,9,0
23.0,298.0,313.0,23.0,6.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,97.866,20.281,29.764999999999873,-31.296000000000276,61.68100000000004,1,,0.0,,,0.0,0.0,2183.022,12,4,0
1.0,283.0,157.0,1.0,19.0,28.7,71.0,1006.3,0,39.4,315,1.2,Jeddah,6.174,50,4.0,0.0,0.0,149.952,21.845,57.498999999999995,5.812000000000012,-1.5689999999999884,0,,1.0,,,0.0,0.0,3564.841,13,6,1
21.0,298.0,320.0,21.0,8.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,97.788,23.996,56.63799999999992,20.179999999999836,47.164000000000215,1,,0.0,,,0.0,0.0,1997.718,14,5,0
34.0,299.0,307.0,34.0,9.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,3.0,0.0,0.0,96.999,20.699,81.23300000000017,-70.10599999999977,-24.97300000000041,1,,0.0,,,0.0,0.0,3233.174,15,7,0
20.0,295.0,317.0,20.0,2.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,96.707,20.235,22.541999999999916,-3.9470000000001164,32.80799999999999,1,,0.0,,,0.0,0.0,1884.901,16,2,0
1.0,301.0,153.0,1.0,17.0,28.7,71.0,1006.3,0,39.4,315,1.2,Jeddah,6.174,50,4.0,0.0,0.0,148.383,20.407,55.93000000000001,-1.5689999999999884,-55.93000000000001,0,,1.0,,,0.0,0.0,3563.247,17,1,1
32.0,300.0,313.0,31.0,17.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,3.0,0.0,0.0,98.193,21.634,130.00199999999995,-2.4020000000000437,-54.85599999999977,1,,0.0,,,0.0,0.0,3076.488,17,1,1
19.0,296.0,309.0,19.0,2.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,96.45,21.301,9.92100000000005,-105.66899999999987,9.951999999999998,1,,0.0,,,0.0,0.0,1784.75,18,9,0
18.0,296.0,308.0,18.0,13.0,28.6,69.0,1006.5,0,38.4,274,0.8,Jeddah,6.174,50,4.0,0.0,0.0,98.409,21.942,97.35899999999992,64.96499999999992,19.919000000000096,1,,0.0,,,0.0,0.0,1723.893,19,8,0
26.0,277.0,309.0,2.0,4.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,96.935,22.44,22.39200000000028,-8.396999999999935,,1,0.0,,,,,,2288.752,0,0,0
32.0,279.0,311.0,9.0,13.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,3.0,0.0,0.0,98.57,22.089,53.154999999999745,19.27300000000014,-1.1829999999999927,0,0.0,,,,,,2915.925,1,1,0
25.0,279.0,317.0,1.0,6.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,97.258,24.43,23.827000000000226,-25.192000000000007,21.434999999999945,1,0.0,,,,,,2198.68,2,2,0
28.0,280.0,210.0,5.0,16.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,3.0,0.0,0.0,108.651,23.489,69.221,22.08199999999988,-23.398999999999887,0,0.0,,,,,,2518.731,3,3,1
29.0,279.0,218.0,5.0,4.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,131.178,22.158,41.32400000000007,-63.18199999999979,-29.83699999999999,0,0.0,,,,,,2609.952,4,4,0
20.0,278.0,315.0,20.0,17.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,0.0,0.0,0.0,98.388,22.283,42.488000000000056,23.335000000000036,-18.51800000000003,1,0.0,,,,,,1759.39,5,3,1
27.0,278.0,308.0,3.0,6.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,97.38,22.581,36.736999999999625,-27.732000000000426,-0.26599999999962165,1,0.0,,,,,,2394.529,6,0,0
26.0,284.0,321.0,2.0,5.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,97.279,21.972,26.766000000000076,,23.951000000000022,1,0.0,,,,,,2293.126,7,5,0
36.0,281.0,318.0,13.0,13.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,3.0,0.0,0.0,97.202,22.16,57.69599999999991,13.890000000000327,54.478999999999814,1,0.0,,,,,,3309.118,8,6,1
28.0,279.0,225.0,5.0,19.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,3.0,0.0,0.0,118.141,22.376,104.97800000000007,51.37699999999995,-75.71399999999994,0,0.0,,,,,,2554.488,9,7,1
36.0,280.0,217.0,5.0,17.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,107.47,0.0,112.17499999999973,54.478999999999814,-68.94599999999991,1,0.0,,,,,,3363.597,9,7,1
23.0,276.0,326.0,23.0,11.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,0.0,0.0,0.0,98.825,23.074,38.202000000000226,29.445000000000164,-38.202000000000226,1,0.0,,,,,,2030.234,10,8,0
29.0,280.0,250.0,5.0,2.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,121.886,22.004,11.48700000000008,-29.83699999999999,56.23700000000008,0,0.0,,,,,,2580.115,11,9,0
28.0,284.0,315.0,5.0,6.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,3.0,0.0,0.0,99.786,23.15,45.21399999999994,-20.375,8.387000000000171,0,0.0,,,,,,2494.724,12,4,0
19.0,278.0,306.0,19.0,16.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,0.0,0.0,0.0,98.41,22.199,36.57099999999991,0.13999999999987267,0.6230000000000473,1,0.0,,,,,,1661.762,13,6,1
25.0,281.0,323.0,1.0,9.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,97.333,22.525,30.009000000000015,9.771999999999935,32.238000000000284,1,0.0,,,,,,2204.862,14,5,0
22.0,279.0,311.0,22.0,13.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,0.0,0.0,0.0,98.581,22.199,37.53399999999965,-3.893000000000029,-7.186999999999898,1,0.0,,,,,,1938.101,15,7,0
29.0,279.0,230.0,5.0,3.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,3.0,0.0,0.0,128.381,24.208,31.41800000000012,31.41800000000012,25.179000000000087,0,0.0,,,,,,2600.046,16,2,0
29.0,280.0,219.0,5.0,1.0,26.5,62.0,1012.4,0,40.1,89,1.2,Miami,5.412,57,4.0,0.0,0.0,119.118,22.095,0.0,-67.72400000000016,31.41800000000012,0,0.0,,,,,,2568.628,18,9,0
29.0,274.0,141.0,29.0,1.0,24.1,38.0,1009.9,0,44.8,286,4.1,Imola,4.909,63,5.0,0.0,0.0,92.728,30.051,0.0,-67.779,,0,0.0,0.0,,0.0,0.0,0.0,2093.909,0,0,0
