Unnamed: 0,Time_x,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,TyreLife,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_2,status_4,status_6,status_12,status_14,status_16,status_21,status_24,status_26,status_41,status_67,status_71,status_124,status_126,status_167,status_671,status_712,status_6712,Driver_idx,Team_idx
8734,0 days 01:27:49.775000,21.0,NO_PIT,NO_PIT,283.0,304.0,21.0,0 days 01:26:29.864000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,79.911,18.375,8.850999999999885,14.956000000000133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8735,0 days 01:29:09.415000,22.0,NO_PIT,NO_PIT,282.0,309.0,22.0,0 days 01:27:49.775000,1,2.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,79.64,12.779999999999973,12.779999999999973,10.596000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,0 days 01:30:29.598000,23.0,NO_PIT,NO_PIT,282.0,308.0,23.0,0 days 01:29:09.415000,1,1.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.183,0.0,0.0,5.715999999999895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8737,0 days 01:31:49.556000,24.0,NO_PIT,NO_PIT,282.0,308.0,24.0,0 days 01:30:29.598000,1,1.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,79.958,0.0,0.0,5.742999999999938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8738,0 days 01:33:09.680000,25.0,NO_PIT,NO_PIT,282.0,308.0,25.0,0 days 01:31:49.556000,1,1.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.124,0.0,0.0,5.469000000000051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739,0 days 01:34:30.062000,26.0,NO_PIT,NO_PIT,282.0,306.0,26.0,0 days 01:33:09.680000,1,1.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.382,0.0,0.0,4.999999999999545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8740,0 days 01:35:50.734000,27.0,NO_PIT,NO_PIT,281.0,310.0,27.0,0 days 01:34:30.062000,1,1.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.672,0.0,0.0,4.076999999999771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,0 days 01:37:11.314000,28.0,NO_PIT,NO_PIT,281.0,308.0,28.0,0 days 01:35:50.734000,1,1.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,80.58,0.0,0.0,3.40099999999984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,0 days 01:38:35.823000,29.0,NO_PIT,0 days 01:38:33.050000,281.0,309.0,29.0,0 days 01:37:11.314000,1,2.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,84.509,1.1890000000003056,1.1890000000003056,3.4849999999996726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8743,0 days 01:40:12.102000,30.0,0 days 01:38:55.114000,NO_PIT,282.0,253.0,1.0,0 days 01:38:35.823000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,96.279,17.661000000000058,7.913000000000011,3.288000000000011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,0 days 01:41:30.318000,31.0,NO_PIT,NO_PIT,284.0,307.0,2.0,0 days 01:40:12.102000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,78.216,16.1579999999999,6.043999999999869,5.414999999999964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,0 days 01:42:48.773000,32.0,NO_PIT,NO_PIT,283.0,308.0,3.0,0 days 01:41:30.318000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,78.455,14.63000000000011,4.492000000000189,7.277000000000044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,0 days 01:44:07.500000,33.0,NO_PIT,NO_PIT,285.0,309.0,4.0,0 days 01:42:48.773000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,78.727,12.9699999999998,2.9789999999998145,8.807000000000244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747,0 days 01:45:26.424000,34.0,NO_PIT,NO_PIT,286.0,311.0,5.0,0 days 01:44:07.500000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,78.924,11.420000000000073,1.5650000000000546,10.169000000000324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8748,0 days 01:46:45.565000,35.0,NO_PIT,NO_PIT,288.0,311.0,6.0,0 days 01:45:26.424000,1,4.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.141,10.411000000000058,0.306999999999789,11.31100000000015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749,0 days 01:48:04.783000,36.0,NO_PIT,NO_PIT,285.0,333.0,7.0,0 days 01:46:45.565000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.218,9.5,5.821000000000367,1.6340000000000146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,0 days 01:49:23.891000,37.0,NO_PIT,NO_PIT,286.0,330.0,8.0,0 days 01:48:04.783000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.108,8.15099999999984,5.278999999999996,3.637000000000171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751,0 days 01:50:43.334000,38.0,NO_PIT,NO_PIT,284.0,315.0,9.0,0 days 01:49:23.891000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.443,7.913000000000011,4.621000000000095,5.018999999999778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752,0 days 01:52:02.984000,39.0,NO_PIT,NO_PIT,284.0,309.0,10.0,0 days 01:50:43.334000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.65,7.618000000000393,4.822000000000116,6.280999999999949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,0 days 01:53:22.710000,40.0,NO_PIT,NO_PIT,284.0,312.0,11.0,0 days 01:52:02.984000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.726,7.050999999999931,4.696999999999662,12.31100000000015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8754,0 days 01:54:42.632000,41.0,NO_PIT,NO_PIT,285.0,314.0,12.0,0 days 01:53:22.710000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.922,6.847999999999956,4.050999999999931,18.014000000000124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,0 days 01:56:02.595000,42.0,NO_PIT,NO_PIT,285.0,312.0,13.0,0 days 01:54:42.632000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.963,6.670000000000073,4.072999999999865,18.90000000000009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,0 days 01:57:22.729000,43.0,NO_PIT,NO_PIT,287.0,314.0,14.0,0 days 01:56:02.595000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.134,7.315000000000055,4.383000000000266,19.79500000000008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8757,0 days 01:58:42.569000,44.0,NO_PIT,NO_PIT,285.0,331.0,15.0,0 days 01:57:22.729000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,79.84,7.460999999999785,4.238999999999578,20.88500000000022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,0 days 02:00:02.870000,45.0,NO_PIT,NO_PIT,284.0,310.0,16.0,0 days 01:58:42.569000,1,3.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,2.0,0.0,0.0,80.301,8.32400000000007,4.114000000000033,21.99599999999964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,0 days 02:01:23.237000,46.0,NO_PIT,NO_PIT,283.0,310.0,17.0,0 days 02:00:02.870000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,2.0,0.0,0.0,80.367,9.456000000000133,4.453999999999724,26.74499999999989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760,0 days 02:02:46.795000,47.0,NO_PIT,0 days 02:02:44.158000,283.0,315.0,18.0,0 days 02:01:23.237000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,2.0,0.0,0.0,83.558,13.384000000000016,7.929999999999836,23.898999999999887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,0 days 02:04:22.710000,48.0,0 days 02:03:05.962000,NO_PIT,286.0,253.0,48.0,0 days 02:02:46.795000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,95.915,29.92099999999982,19.846000000000004,7.288000000000011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,0 days 02:05:39.851000,49.0,NO_PIT,NO_PIT,294.0,306.0,49.0,0 days 02:04:22.710000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,77.141,23.871999999999844,0.5869999999999891,9.882000000000062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,0 days 02:06:57.848000,50.0,NO_PIT,NO_PIT,286.0,341.0,50.0,0 days 02:05:39.851000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,77.997,4.12900000000036,1.2800000000002,11.58199999999988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8764,0 days 02:08:16.582000,51.0,NO_PIT,NO_PIT,291.0,314.0,51.0,0 days 02:06:57.848000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,78.734,4.083000000000538,1.699000000000524,12.662999999999556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,0 days 02:09:35.264000,52.0,NO_PIT,NO_PIT,286.0,338.0,52.0,0 days 02:08:16.582000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,78.682,3.969000000000051,1.3469999999997526,13.811999999999898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8766,0 days 02:10:54.205000,53.0,NO_PIT,NO_PIT,285.0,314.0,53.0,0 days 02:09:35.264000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,78.941,5.024999999999636,1.943000000000211,14.545000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,0 days 02:12:12.789000,54.0,NO_PIT,NO_PIT,286.0,311.0,54.0,0 days 02:10:54.205000,1,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,78.584,5.842999999999847,2.412999999999556,15.787000000000262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,0 days 02:13:47.433000,55.0,NO_PIT,0 days 02:13:44.750000,286.0,310.0,55.0,0 days 02:12:12.789000,124,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,3.0,0.0,0.0,94.644,9.331000000000133,3.8599999999996726,23.074000000000524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8769,0 days 02:16:12.559000,56.0,0 days 02:14:07.144000,NO_PIT,176.0,250.0,1.0,0 days 02:13:47.433000,4,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,145.126,5.663000000000466,2.28899999999976,5.7960000000002765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,0 days 02:18:19.264000,57.0,NO_PIT,NO_PIT,174.0,231.0,2.0,0 days 02:16:12.559000,4,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,126.705,6.850999999999658,3.014000000000124,6.359000000000378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8771,0 days 02:20:27.939000,58.0,NO_PIT,NO_PIT,121.0,230.0,3.0,0 days 02:18:19.264000,4,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,128.675,3.641999999999826,1.431999999999789,1.449999999999818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,0 days 02:22:30.596000,59.0,NO_PIT,NO_PIT,148.0,259.0,4.0,0 days 02:20:27.939000,4,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,122.657,2.401000000000749,0.8070000000006985,1.7299999999995634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8773,0 days 02:24:33.097000,60.0,NO_PIT,NO_PIT,279.0,202.0,5.0,0 days 02:22:30.596000,41,3.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,122.501,1.1459999999997308,0.6069999999999709,0.055000000000291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8774,0 days 02:25:51.959000,61.0,NO_PIT,NO_PIT,288.0,305.0,6.0,0 days 02:24:33.097000,1,4.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,78.862,4.264999999999418,1.2599999999993088,0.47400000000016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775,0 days 02:27:08.978000,62.0,NO_PIT,NO_PIT,291.0,312.0,7.0,0 days 02:25:51.959000,1,4.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,77.019,5.350999999999658,1.019999999999527,0.6990000000005239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,0 days 02:28:26.586000,63.0,NO_PIT,NO_PIT,290.0,312.0,8.0,0 days 02:27:08.978000,1,4.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,77.608,6.582000000000335,1.0190000000002328,0.6849999999994907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8777,0 days 02:29:46.646000,64.0,NO_PIT,NO_PIT,291.0,314.0,9.0,0 days 02:28:26.586000,1,5.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,80.06,10.062000000000808,0.5820000000003347,1.1129999999993745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8778,0 days 02:31:04.768000,65.0,NO_PIT,NO_PIT,293.0,337.0,10.0,0 days 02:29:46.646000,1,5.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,78.122,11.1899999999996,0.9549999999999272,1.4070000000001528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8779,0 days 02:32:22.849000,66.0,NO_PIT,NO_PIT,290.0,336.0,11.0,0 days 02:31:04.768000,1,5.0,28.4,61.0,1002.3,False,47.4,60,2.0,0 days 02:00:18.234000,Barcelona,4.655,66,1.0,0.0,0.0,78.081,11.826000000000022,0.4669999999996435,1.8220000000001164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8780,0 days 01:00:41.582000,1.0,NO_PIT,NO_PIT,276.0,286.0,1.0,0 days 00:59:13.393000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,87.934,5.054999999999993,0.5529999999999973,0.4770000000000038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8781,0 days 01:02:04.245000,2.0,NO_PIT,NO_PIT,277.0,310.0,2.0,0 days 01:00:41.582000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.663,7.506999999999977,1.103999999999985,0.6720000000000255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8782,0 days 01:03:26.378000,3.0,NO_PIT,NO_PIT,278.0,326.0,3.0,0 days 01:02:04.245000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.133,9.773999999999972,1.3629999999999995,0.5109999999999957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8783,0 days 01:04:47.707000,4.0,NO_PIT,NO_PIT,277.0,309.0,4.0,0 days 01:03:26.378000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.329,10.743999999999971,1.3179999999999836,0.9630000000000224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8784,0 days 01:06:09.388000,5.0,NO_PIT,NO_PIT,276.0,309.0,5.0,0 days 01:04:47.707000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.681,11.958000000000029,1.6310000000000286,0.9289999999999736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8785,0 days 01:07:31.179000,6.0,NO_PIT,NO_PIT,277.0,311.0,6.0,0 days 01:06:09.388000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.791,13.494999999999948,1.9449999999999363,0.9580000000000836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8786,0 days 01:08:53.143000,7.0,NO_PIT,NO_PIT,277.0,310.0,7.0,0 days 01:07:31.179000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.964,14.52800000000002,2.201999999999998,1.1580000000000157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8787,0 days 01:10:15.456000,8.0,NO_PIT,NO_PIT,276.0,309.0,8.0,0 days 01:08:53.143000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.313,16.013000000000034,2.6580000000000155,1.1620000000000346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8788,0 days 01:11:37.616000,9.0,NO_PIT,NO_PIT,276.0,310.0,9.0,0 days 01:10:15.456000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.16,17.40599999999995,3.0739999999999554,1.108000000000061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8789,0 days 01:13:03.286000,10.0,NO_PIT,0 days 01:13:00.614000,276.0,309.0,10.0,0 days 01:11:37.616000,1,10.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,85.67,22.18599999999992,0.0639999999998508,3.4710000000001173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8790,0 days 01:14:42.124000,11.0,0 days 01:13:22.762000,NO_PIT,276.0,251.0,11.0,0 days 01:13:03.286000,1,14.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,98.838,39.888000000000034,6.841000000000008,1.3679999999999382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8791,0 days 01:16:03.788000,12.0,NO_PIT,NO_PIT,276.0,307.0,12.0,0 days 01:14:42.124000,1,14.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.664,40.46100000000001,5.467999999999961,1.4890000000000327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8792,0 days 01:17:26.040000,13.0,NO_PIT,NO_PIT,274.0,309.0,13.0,0 days 01:16:03.788000,1,14.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.252,41.680000000000064,3.9780000000000655,2.13799999999992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8793,0 days 01:18:48.229000,14.0,NO_PIT,NO_PIT,274.0,308.0,14.0,0 days 01:17:26.040000,1,13.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.189,43.08899999999994,4.751999999999953,0.5480000000000018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8794,0 days 01:20:10.168000,15.0,NO_PIT,NO_PIT,276.0,308.0,15.0,0 days 01:18:48.229000,1,12.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.939,44.22399999999993,3.1010000000001128,0.4690000000000509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8795,0 days 01:21:31.813000,16.0,NO_PIT,NO_PIT,275.0,310.0,16.0,0 days 01:20:10.168000,1,12.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.645,45.21000000000004,2.3889999999998963,2.3209999999999127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8796,0 days 01:22:53.449000,17.0,NO_PIT,NO_PIT,279.0,311.0,17.0,0 days 01:21:31.813000,1,12.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.636,46.18899999999985,0.7609999999999673,2.514000000000124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8797,0 days 01:24:16.201000,18.0,NO_PIT,NO_PIT,280.0,331.0,18.0,0 days 01:22:53.449000,1,12.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.752,48.24799999999982,0.4729999999999563,1.861000000000104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8798,0 days 01:25:38.138000,19.0,NO_PIT,NO_PIT,278.0,333.0,19.0,0 days 01:24:16.201000,1,9.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.937,49.33500000000004,8.114000000000033,1.9349999999999448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8799,0 days 01:26:59.801000,20.0,NO_PIT,NO_PIT,276.0,326.0,20.0,0 days 01:25:38.138000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.663,49.87200000000007,9.021999999999936,2.227999999999838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8800,0 days 01:28:21.603000,21.0,NO_PIT,NO_PIT,277.0,307.0,21.0,0 days 01:26:59.801000,1,8.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.802,50.202999999999975,6.663000000000011,2.1410000000000764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8801,0 days 01:29:43.468000,22.0,NO_PIT,NO_PIT,275.0,309.0,22.0,0 days 01:28:21.603000,1,7.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,81.865,46.832999999999856,9.365000000000007,0.9480000000000928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8802,0 days 01:31:05.801000,23.0,NO_PIT,NO_PIT,275.0,308.0,23.0,0 days 01:29:43.468000,1,7.0,29.5,51.0,1003.1,False,49.4,351,1.0,0 days 01:00:18.048000,Barcelona,4.655,66,3.0,0.0,0.0,82.333,36.202999999999975,12.185999999999922,0.2650000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
