Time_x,Driver,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,LapTime_sec,GapToLeader,GapToAhead,GapToBehind
0 days 01:11:10.079000,STR,10.0,NO_PIT,NO_PIT,270.0,255.0,HARD,10.0,False,Aston Martin,0 days 01:09:48.371000,2,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,81.708,26.605000000000018,0.5960000000000036,0.8709999999999809
0 days 01:12:30.197000,STR,11.0,NO_PIT,NO_PIT,268.0,274.0,HARD,11.0,False,Aston Martin,0 days 01:11:10.079000,21,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.118,26.951999999999998,0.8629999999999427,0.8410000000000082
0 days 01:13:49.762000,STR,12.0,NO_PIT,NO_PIT,269.0,283.0,HARD,12.0,False,Aston Martin,0 days 01:12:30.197000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.565,30.2170000000001,0.6010000000001128,0.9130000000000109
0 days 01:15:09.149000,STR,13.0,NO_PIT,NO_PIT,260.0,277.0,HARD,13.0,False,Aston Martin,0 days 01:13:49.762000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.387,33.615999999999985,1.8999999999998636,0.8269999999999982
0 days 01:16:27.621000,STR,14.0,NO_PIT,NO_PIT,261.0,281.0,HARD,14.0,False,Aston Martin,0 days 01:15:09.149000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.472,35.965999999999894,1.2970000000000255,1.1300000000001091
0 days 01:17:46.968000,STR,15.0,NO_PIT,NO_PIT,269.0,278.0,HARD,15.0,False,Aston Martin,0 days 01:16:27.621000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.347,39.63999999999987,0.7859999999998308,0.8690000000001419
0 days 01:19:07.414000,STR,16.0,NO_PIT,NO_PIT,270.0,282.0,HARD,16.0,False,Aston Martin,0 days 01:17:46.968000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.446,45.172000000000025,0.48700000000008004,0.8669999999999618
0 days 01:20:45.239000,STR,17.0,NO_PIT,0 days 01:20:22.010000,270.0,283.0,HARD,17.0,False,Aston Martin,0 days 01:19:07.414000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,97.825,68.33799999999997,11.607999999999947,1.8740000000000236
0 days 01:22:04.802000,STR,18.0,0 days 01:20:45.968000,NO_PIT,258.0,277.0,HARD,18.0,False,Aston Martin,0 days 01:20:45.239000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.563,72.62099999999987,12.819999999999936,0.73700000000008
0 days 01:23:21.383000,STR,19.0,NO_PIT,NO_PIT,258.0,279.0,HARD,19.0,False,Aston Martin,0 days 01:22:04.802000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.581,70.61599999999976,10.549999999999955,0.4410000000000309
0 days 01:24:37.816000,STR,20.0,NO_PIT,NO_PIT,258.0,278.0,HARD,20.0,False,Aston Martin,0 days 01:23:21.383000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.433,72.24199999999996,7.686999999999898,0.5380000000002383
0 days 01:25:54.723000,STR,21.0,NO_PIT,NO_PIT,258.0,279.0,HARD,21.0,False,Aston Martin,0 days 01:24:37.816000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.907,73.36699999999996,6.380000000000109,0.8199999999999363
0 days 01:27:11.396000,STR,22.0,NO_PIT,NO_PIT,258.0,279.0,HARD,22.0,False,Aston Martin,0 days 01:25:54.723000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.673,69.35200000000009,5.245000000000118,0.70900000000006
0 days 01:28:27.975000,STR,23.0,NO_PIT,NO_PIT,258.0,280.0,HARD,23.0,False,Aston Martin,0 days 01:27:11.396000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,76.579,70.67699999999991,4.197999999999865,0.6720000000000255
0 days 01:29:45.017000,STR,24.0,NO_PIT,NO_PIT,258.0,280.0,HARD,24.0,False,Aston Martin,0 days 01:28:27.975000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,77.042,72.53800000000001,4.0069999999998345,0.6860000000001492
0 days 01:31:02.258000,STR,25.0,NO_PIT,NO_PIT,258.0,281.0,HARD,25.0,False,Aston Martin,0 days 01:29:45.017000,1,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,77.241,74.60400000000004,4.039000000000215,1.8139999999998508
0 days 01:32:21.159000,STR,26.0,NO_PIT,NO_PIT,261.0,281.0,HARD,26.0,False,Aston Martin,0 days 01:31:02.258000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.901,77.2170000000001,5.157000000000153,0.9470000000001164
0 days 01:33:38.186000,STR,27.0,NO_PIT,NO_PIT,260.0,282.0,HARD,27.0,False,Aston Martin,0 days 01:32:21.159000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,77.027,77.92099999999982,2.711999999999989,0.9200000000000728
0 days 01:34:55.458000,STR,28.0,NO_PIT,NO_PIT,269.0,280.0,HARD,28.0,False,Aston Martin,0 days 01:33:38.186000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,77.272,73.98299999999972,0.7199999999997999,0.7739999999998872
0 days 01:36:15.577000,STR,29.0,NO_PIT,NO_PIT,269.0,249.0,HARD,29.0,False,Aston Martin,0 days 01:34:55.458000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.119,78.32500000000027,1.0900000000001455,2.2199999999998
0 days 01:37:35.823000,STR,30.0,NO_PIT,NO_PIT,268.0,281.0,HARD,30.0,False,Aston Martin,0 days 01:36:15.577000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.246,81.31200000000035,0.9440000000004147,0.7519999999999527
0 days 01:38:55.544000,STR,31.0,NO_PIT,NO_PIT,269.0,226.0,HARD,31.0,False,Aston Martin,0 days 01:37:35.823000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.721,84.23600000000033,0.7760000000002947,0.9579999999996289
0 days 01:40:16.042000,STR,32.0,NO_PIT,NO_PIT,269.0,282.0,HARD,32.0,False,Aston Martin,0 days 01:38:55.544000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.498,90.02299999999968,0.6719999999995707,0.6870000000003529
0 days 01:41:34.272000,STR,33.0,NO_PIT,NO_PIT,260.0,282.0,HARD,33.0,False,Aston Martin,0 days 01:40:16.042000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.23,93.61099999999988,1.0619999999998981,1.2410000000004402
0 days 01:42:54.471000,STR,34.0,NO_PIT,NO_PIT,261.0,229.0,HARD,34.0,False,Aston Martin,0 days 01:41:34.272000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.199,99.12099999999964,2.8609999999998763,0.7670000000002801
0 days 01:44:12.688000,STR,35.0,NO_PIT,NO_PIT,268.0,282.0,HARD,35.0,False,Aston Martin,0 days 01:42:54.471000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.217,103.154,0.4839999999999236,0.55600000000004
0 days 01:45:31.600000,STR,36.0,NO_PIT,NO_PIT,269.0,281.0,HARD,36.0,False,Aston Martin,0 days 01:44:12.688000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.912,107.28099999999995,0.7539999999999054,0.7030000000004293
0 days 01:46:50.546000,STR,37.0,NO_PIT,NO_PIT,269.0,283.0,HARD,37.0,False,Aston Martin,0 days 01:45:31.600000,12,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.946,111.55700000000024,0.7960000000002765,0.6419999999998254
0 days 01:48:08.798000,STR,38.0,NO_PIT,NO_PIT,269.0,282.0,HARD,38.0,False,Aston Martin,0 days 01:46:50.546000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.252,114.90200000000004,0.7760000000002947,0.7229999999999563
0 days 01:49:27.603000,STR,39.0,NO_PIT,NO_PIT,268.0,278.0,HARD,39.0,False,Aston Martin,0 days 01:48:08.798000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.805,119.5659999999998,0.7049999999999272,0.7090000000002874
0 days 01:50:46.388000,STR,40.0,NO_PIT,NO_PIT,270.0,272.0,HARD,40.0,False,Aston Martin,0 days 01:49:27.603000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.785,123.11399999999958,0.6859999999996944,0.692000000000462
0 days 01:52:05.089000,STR,41.0,NO_PIT,NO_PIT,269.0,282.0,HARD,41.0,False,Aston Martin,0 days 01:50:46.388000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.701,127.78899999999976,0.8119999999998981,0.7320000000004256
0 days 01:53:22.452000,STR,42.0,NO_PIT,NO_PIT,268.0,281.0,HARD,42.0,False,Aston Martin,0 days 01:52:05.089000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,77.363,130.73300000000017,0.8600000000001273,0.79300000000012
0 days 01:54:40.214000,STR,43.0,NO_PIT,NO_PIT,271.0,282.0,HARD,43.0,False,Aston Martin,0 days 01:53:22.452000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,77.762,134.3209999999999,0.6929999999997563,0.6790000000000873
0 days 01:55:58.829000,STR,44.0,NO_PIT,NO_PIT,269.0,281.0,HARD,44.0,False,Aston Martin,0 days 01:54:40.214000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.615,139.06399999999985,0.9549999999999272,0.5749999999998181
0 days 01:57:17.874000,STR,45.0,NO_PIT,NO_PIT,267.0,278.0,HARD,45.0,False,Aston Martin,0 days 01:55:58.829000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.045,143.7249999999999,0.7339999999999236,0.5869999999999891
0 days 01:58:36.894000,STR,46.0,NO_PIT,NO_PIT,270.0,280.0,HARD,46.0,False,Aston Martin,0 days 01:57:17.874000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.02,148.5680000000002,0.5080000000002656,0.8609999999998763
0 days 01:59:57.278000,STR,47.0,NO_PIT,NO_PIT,271.0,280.0,HARD,47.0,False,Aston Martin,0 days 01:58:36.894000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.384,154.59500000000025,0.6889999999998508,0.5549999999998363
0 days 02:01:15.896000,STR,48.0,NO_PIT,NO_PIT,269.0,283.0,HARD,48.0,False,Aston Martin,0 days 01:59:57.278000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.618,157.51200000000017,0.32799999999997453,0.9020000000000437
0 days 02:02:34.147000,STR,49.0,NO_PIT,NO_PIT,267.0,281.0,HARD,49.0,False,Aston Martin,0 days 02:01:15.896000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.251,159.07899999999972,0.5809999999996762,0.5720000000001164
0 days 02:03:53.148000,STR,50.0,NO_PIT,NO_PIT,269.0,282.0,HARD,50.0,False,Aston Martin,0 days 02:02:34.147000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,79.001,149.79899999999998,0.3769999999999527,0.6739999999999782
0 days 02:05:13.437000,STR,51.0,NO_PIT,NO_PIT,271.0,249.0,HARD,51.0,False,Aston Martin,0 days 02:03:53.148000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,80.289,154.92300000000023,0.39900000000034197,2.5900000000001455
0 days 02:06:35.692000,STR,52.0,NO_PIT,NO_PIT,263.0,279.0,HARD,52.0,False,Aston Martin,0 days 02:05:13.437000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,82.255,160.85000000000036,0.76299999999992,0.32299999999941065
0 days 02:07:54.655000,STR,53.0,NO_PIT,NO_PIT,271.0,283.0,HARD,53.0,False,Aston Martin,0 days 02:06:35.692000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.963,162.26600000000053,0.33100000000013097,1.6660000000001673
0 days 02:09:14.448000,STR,54.0,NO_PIT,NO_PIT,269.0,284.0,HARD,54.0,False,Aston Martin,0 days 02:07:54.655000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,79.793,166.1869999999999,0.5579999999999927,0.693000000000211
0 days 02:10:33.253000,STR,55.0,NO_PIT,NO_PIT,270.0,283.0,HARD,55.0,False,Aston Martin,0 days 02:09:14.448000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.805,169.3720000000003,0.5519999999996799,0.5469999999995707
0 days 02:11:51.618000,STR,56.0,NO_PIT,NO_PIT,270.0,283.0,HARD,56.0,False,Aston Martin,0 days 02:10:33.253000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.365,172.40700000000015,0.5090000000000146,0.48800000000028376
0 days 02:13:10.112000,STR,57.0,NO_PIT,NO_PIT,270.0,283.0,HARD,57.0,False,Aston Martin,0 days 02:11:51.618000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.494,175.48300000000017,0.5060000000003129,0.5779999999995198
0 days 02:14:28.228000,STR,58.0,NO_PIT,NO_PIT,270.0,283.0,HARD,58.0,False,Aston Martin,0 days 02:13:10.112000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.116,178.35200000000077,0.36900000000059663,0.5
0 days 02:15:47.411000,STR,59.0,NO_PIT,NO_PIT,270.0,282.0,HARD,59.0,False,Aston Martin,0 days 02:14:28.228000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,79.183,182.1850000000004,0.524000000000342,0.5499999999992724
0 days 02:17:05.991000,STR,60.0,NO_PIT,NO_PIT,272.0,282.0,HARD,60.0,False,Aston Martin,0 days 02:15:47.411000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.58,185.6770000000006,0.29399999999986903,0.6390000000001237
0 days 02:18:24.742000,STR,61.0,NO_PIT,NO_PIT,272.0,281.0,HARD,61.0,False,Aston Martin,0 days 02:17:05.991000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.751,189.36399999999958,0.49799999999959255,0.6030000000000655
0 days 02:19:43.024000,STR,62.0,NO_PIT,NO_PIT,271.0,284.0,HARD,62.0,False,Aston Martin,0 days 02:18:24.742000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.282,192.51599999999962,0.3499999999994543,0.6850000000004002
0 days 02:21:01.998000,STR,63.0,NO_PIT,NO_PIT,272.0,283.0,HARD,63.0,False,Aston Martin,0 days 02:19:43.024000,1,14.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,78.974,196.40200000000004,0.40099999999983993,0.5470000000004802
0 days 02:22:39.175000,STR,64.0,NO_PIT,0 days 02:22:14.083000,272.0,283.0,HARD,64.0,False,Aston Martin,0 days 02:21:01.998000,1,18.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,97.177,218.33899999999994,10.969999999999345,0.0
0 days 02:23:57.119000,STR,65.0,0 days 02:22:39.958000,NO_PIT,262.0,281.0,MEDIUM,1.0,False,Aston Martin,0 days 02:22:39.175000,1,18.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,77.944,221.16100000000006,11.342999999999847,0.0
0 days 02:25:12.005000,STR,66.0,NO_PIT,NO_PIT,261.0,282.0,MEDIUM,2.0,False,Aston Martin,0 days 02:23:57.119000,1,18.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.886,220.83300000000054,9.295000000000073,0.0
0 days 02:26:26.882000,STR,67.0,NO_PIT,NO_PIT,262.0,283.0,MEDIUM,3.0,False,Aston Martin,0 days 02:25:12.005000,1,18.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,74.877,220.15899999999965,6.726999999999862,0.0
0 days 02:27:42.208000,STR,68.0,NO_PIT,NO_PIT,262.0,283.0,MEDIUM,4.0,False,Aston Martin,0 days 02:26:26.882000,1,18.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.326,219.21200000000044,4.33600000000024,0.0
0 days 02:28:57.455000,STR,69.0,NO_PIT,NO_PIT,262.0,285.0,MEDIUM,5.0,False,Aston Martin,0 days 02:27:42.208000,1,17.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.247,218.39600000000064,2.6090000000003783,1.8400000000001455
0 days 02:30:13.670000,STR,70.0,NO_PIT,NO_PIT,262.0,285.0,MEDIUM,6.0,False,Aston Martin,0 days 02:28:57.455000,1,17.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.215,218.7990000000009,2.0830000000005384,5.127999999999702
0 days 02:31:30.225000,STR,71.0,NO_PIT,NO_PIT,263.0,284.0,MEDIUM,7.0,False,Aston Martin,0 days 02:30:13.670000,1,17.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.555,219.29599999999937,2.036000000000058,20.085000000000036
0 days 02:32:46.386000,STR,72.0,NO_PIT,NO_PIT,263.0,283.0,MEDIUM,8.0,False,Aston Martin,0 days 02:31:30.225000,1,17.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.161,219.38500000000022,1.514999999999418,22.932999999999993
0 days 02:34:02.338000,STR,73.0,NO_PIT,NO_PIT,271.0,284.0,MEDIUM,9.0,False,Aston Martin,0 days 02:32:46.386000,1,16.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,75.952,219.11599999999999,0.75,2.1580000000003565
0 days 02:35:19.399000,STR,74.0,NO_PIT,NO_PIT,271.0,291.0,MEDIUM,10.0,False,Aston Martin,0 days 02:34:02.338000,1,16.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,77.061,219.82799999999952,0.3999999999996362,4.564000000000306
0 days 02:36:35.712000,STR,75.0,NO_PIT,NO_PIT,273.0,289.0,MEDIUM,11.0,False,Aston Martin,0 days 02:35:19.399000,1,16.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,76.313,219.79699999999957,0.20899999999983265,3.16399999999976
0 days 02:37:53.308000,STR,76.0,NO_PIT,NO_PIT,260.0,288.0,MEDIUM,12.0,False,Aston Martin,0 days 02:36:35.712000,1,15.0,22.5,56.0,1016.7,False,42.3,146,1.1,0 days 02:00:19.222000,Monaco,3.337,78,77.596,220.92500000000018,1.9710000000004584,1.1489999999994325
0 days 00:57:59.546000,TSU,1.0,NO_PIT,0 days 00:57:35.742000,260.0,274.0,SOFT,1.0,True,Red Bull Racing,0 days 00:56:08.809000,126,17.0,21.5,55.0,1017.3,False,42.6,298,1.0,0 days 00:00:18.586000,Monaco,3.337,78,110.476,27.135999999999996,12.457999999999998,1.7469999999999999
0 days 00:59:48.422000,TSU,2.0,0 days 00:58:00.228000,NO_PIT,178.0,251.0,HARD,1.0,True,Red Bull Racing,0 days 00:57:59.546000,6,17.0,21.5,55.0,1017.3,False,42.6,298,1.0,0 days 00:00:18.586000,Monaco,3.337,78,108.876,31.378000000000014,11.527999999999992,1.8449999999999989
0 days 01:01:36.967000,TSU,3.0,NO_PIT,NO_PIT,176.0,219.0,HARD,2.0,True,Red Bull Racing,0 days 00:59:48.422000,6,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,108.545,30.90799999999996,10.71999999999997,2.0230000000000246
0 days 01:03:10.064000,TSU,4.0,NO_PIT,NO_PIT,254.0,272.0,HARD,3.0,True,Red Bull Racing,0 days 01:01:36.967000,671,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,93.097,22.44100000000003,7.4640000000000555,0.43499999999994543
0 days 01:04:28.727000,TSU,5.0,NO_PIT,NO_PIT,255.0,275.0,HARD,4.0,True,Red Bull Racing,0 days 01:03:10.064000,1,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.663,23.053999999999974,5.8419999999999845,0.6360000000000241
0 days 01:05:47.008000,TSU,6.0,NO_PIT,NO_PIT,255.0,277.0,HARD,5.0,True,Red Bull Racing,0 days 01:04:28.727000,1,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.281,22.16300000000001,3.8170000000000073,0.4089999999999918
0 days 01:07:06.165000,TSU,7.0,NO_PIT,NO_PIT,257.0,280.0,HARD,6.0,True,Red Bull Racing,0 days 01:05:47.008000,1,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.157,22.850000000000023,1.77800000000002,0.51400000000001
0 days 01:08:29.516000,TSU,8.0,NO_PIT,NO_PIT,255.0,283.0,HARD,7.0,True,Red Bull Racing,0 days 01:07:06.165000,12,18.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,83.351,28.575000000000045,3.466000000000008,6.392999999999915
0 days 01:09:49.127000,TSU,9.0,NO_PIT,NO_PIT,265.0,271.0,HARD,8.0,True,Red Bull Racing,0 days 01:08:29.516000,2,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.611,26.03800000000001,0.7560000000000855,3.2490000000000236
0 days 01:11:10.950000,TSU,10.0,NO_PIT,NO_PIT,259.0,270.0,HARD,9.0,True,Red Bull Racing,0 days 01:09:49.127000,2,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,81.823,27.476,0.8709999999999809,0.9809999999999945
0 days 01:12:31.038000,TSU,11.0,NO_PIT,NO_PIT,265.0,275.0,HARD,10.0,True,Red Bull Racing,0 days 01:11:10.950000,21,17.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.088,27.793000000000006,0.8410000000000082,0.9099999999999682
0 days 01:13:50.675000,TSU,12.0,NO_PIT,NO_PIT,264.0,275.0,HARD,11.0,True,Red Bull Racing,0 days 01:12:31.038000,1,16.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.637,31.13000000000011,0.9130000000000109,0.6739999999999782
0 days 01:15:09.976000,TSU,13.0,NO_PIT,NO_PIT,265.0,270.0,HARD,12.0,True,Red Bull Racing,0 days 01:13:50.675000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.301,34.442999999999984,0.8269999999999982,1.053000000000111
0 days 01:16:28.751000,TSU,14.0,NO_PIT,NO_PIT,258.0,275.0,HARD,13.0,True,Red Bull Racing,0 days 01:15:09.976000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.775,37.096000000000004,1.1300000000001091,0.6639999999999873
0 days 01:17:47.837000,TSU,15.0,NO_PIT,NO_PIT,265.0,272.0,HARD,14.0,True,Red Bull Racing,0 days 01:16:28.751000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.086,40.509000000000015,0.8690000000001419,0.7719999999999345
0 days 01:19:08.281000,TSU,16.0,NO_PIT,NO_PIT,264.0,269.0,HARD,15.0,True,Red Bull Racing,0 days 01:17:47.837000,1,15.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,80.444,46.03899999999999,0.8669999999999618,0.9659999999998945
0 days 01:20:29.362000,TSU,17.0,NO_PIT,NO_PIT,262.0,270.0,HARD,16.0,True,Red Bull Racing,0 days 01:19:08.281000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,81.081,52.46100000000001,1.252999999999929,0.9760000000001128
0 days 01:21:48.970000,TSU,18.0,NO_PIT,NO_PIT,263.0,268.0,HARD,17.0,True,Red Bull Racing,0 days 01:20:29.362000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.608,56.78899999999999,0.7250000000001364,0.5899999999999181
0 days 01:23:08.722000,TSU,19.0,NO_PIT,NO_PIT,264.0,272.0,HARD,18.0,True,Red Bull Racing,0 days 01:21:48.970000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,79.752,57.95499999999993,0.8530000000000655,0.5670000000000073
0 days 01:24:27.618000,TSU,20.0,NO_PIT,NO_PIT,263.0,275.0,HARD,19.0,True,Red Bull Racing,0 days 01:23:08.722000,1,14.0,21.8,52.0,1016.9,False,43.2,346,1.6,0 days 01:00:18.770000,Monaco,3.337,78,78.896,62.044000000000096,0.9069999999999254,1.0060000000000855
