oes LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit_Name,Circuit_CircuitLength,Circuit_Number_of_Laps,Circuit_NumberOfTurns,Circuit_AverageAngleAbs,Circuit_AverageAngle,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,mode
0.4464285714285714,7,0.4464285714285714,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.7958706130440459,-0.1609915397597724,0.999280493374716,2.080915908841252,1,0.0,0.0,0.0,0.0,0.0,0.0,1.7117277783595874,0,0,0,0
0.4642857142857142,7,0.4642857142857142,-1.1593834854876313,0.8112636356684203,0.3898943580250564,0,-1.335101388891947,0.9111820148212576,2.72229643314531,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.8497534825971021,-0.1244612371662137,1.12776350395184,2.0725676696223694,1,0.0,0.0,0.0,0.0,0.0,0.0,1.7968023907122517,0,0,0,0
0.4821428571428571,7,0.4821428571428571,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.8804341200650333,-0.109480037324138,1.1982693239537991,2.078628483247254,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.5319794369672302,0,0,0,0
0.4999999999999999,7,0.4999999999999999,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.9157168531531544,-0.0998607237479875,1.272843999413832,2.091606124151676,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4475571224079555,0,0,0,0
0.5178571428571428,7,0.5178571428571428,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.9929937087755084,-0.0792688385947441,1.3491869556543274,2.1115803246499194,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.3638989822984946,0,0,0,0
0.5357142857142856,7,0.5357142857142856,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-1.00354017790511,-0.0732244546958532,1.341038100170116,2.1786409523672305,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.2803451339873957,0,0,0,0
0.5535714285714285,7,0.5535714285714285,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.9957741415460396,-0.0606458083544836,1.359249448953063,2.216374282560063,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1967144889884118,0,0,0,0
0.5714285714285714,7,0.5714285714285714,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-1.011306214264179,-0.0489584220824311,1.2543216826836994,2.2622694132140544,0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1132374373651974,0,0,0,0
0.6071428571428571,4,0.0,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,2.484560671222468,0.1245330081905437,1.3781030195068955,2.581314085974425,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8732658017639733,0,0,0,2
0.6249999999999999,4,0.0178571428571428,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,1.7008621379009872,0.1480097242426729,1.43776037066855,2.6240278599085,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7629686920311626,0,0,0,0
